Log datetime=2025-02-17 01:02:36 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4256 total = 12 seconds
Log datetime=2025-02-17 01:02:59 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4228 total = 23 seconds
Log datetime=2025-02-17 01:03:13 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4270 total = 14 seconds
Log datetime=2025-02-17 01:03:27 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4265 total = 13 seconds
Log datetime=2025-02-17 01:03:38 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4258 total = 11 seconds
Log datetime=2025-02-17 01:03:46 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4229 total = 8 seconds
Log datetime=2025-02-17 01:03:50 Preprocessed apd_report_319 Failed start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4227 total = 3 seconds
Log datetime=2025-02-17 01:03:59 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4268 total = 9 seconds
Log datetime=2025-02-17 01:04:18 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4247 total = 18 seconds
Log datetime=2025-02-17 01:04:30 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4234 total = 11 seconds
Log datetime=2025-02-17 01:04:42 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4260 total = 11 seconds
Log datetime=2025-02-17 01:04:53 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4249 total = 11 seconds
Log datetime=2025-02-17 01:05:05 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4274 total = 12 seconds
Log datetime=2025-02-17 01:05:25 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4254 total = 19 seconds
Log datetime=2025-02-17 01:05:43 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4242 total = 18 seconds
Log datetime=2025-02-17 01:05:57 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4276 total = 13 seconds
Log datetime=2025-02-17 01:06:12 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4252 total = 14 seconds
Log datetime=2025-02-17 01:06:18 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4241 total = 6 seconds
Log datetime=2025-02-17 01:06:32 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4230 total = 14 seconds
Log datetime=2025-02-17 01:06:40 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4267 total = 7 seconds
Log datetime=2025-02-17 01:06:48 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4264 total = 8 seconds
Log datetime=2025-02-17 01:06:56 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4271 total = 8 seconds
Log datetime=2025-02-17 01:07:02 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4263 total = 5 seconds
Log datetime=2025-02-17 01:07:11 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4236 total = 9 seconds
Log datetime=2025-02-17 01:07:22 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4235 total = 11 seconds
Log datetime=2025-02-17 01:07:35 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4261 total = 12 seconds
Log datetime=2025-02-17 01:07:41 Preprocessed apd_report_319 Successful start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4275 total = 6 seconds
Log datetime=2025-02-17 01:08:24 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4226 total = 3 seconds
Log datetime=2025-02-17 01:08:29 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4238 total = 5 seconds
Log datetime=2025-02-17 01:08:37 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4248 total = 7 seconds
Log datetime=2025-02-17 01:08:43 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4259 total = 6 seconds
Log datetime=2025-02-17 01:08:47 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4232 total = 3 seconds
Log datetime=2025-02-17 01:08:53 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4237 total = 6 seconds
Log datetime=2025-02-17 01:08:58 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4243 total = 5 seconds
Log datetime=2025-02-17 01:09:04 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4255 total = 5 seconds
Log datetime=2025-02-17 01:09:10 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4240 total = 6 seconds
Log datetime=2025-02-17 01:09:15 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4233 total = 4 seconds
Log datetime=2025-02-17 01:09:20 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4256 total = 5 seconds
Log datetime=2025-02-17 01:09:29 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4228 total = 8 seconds
Log datetime=2025-02-17 01:09:37 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4270 total = 8 seconds
Log datetime=2025-02-17 01:09:46 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4265 total = 8 seconds
Log datetime=2025-02-17 01:09:54 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4258 total = 8 seconds
Log datetime=2025-02-17 01:09:59 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4229 total = 5 seconds
Log datetime=2025-02-17 01:10:00 Preprocessed apd_report_319 Failed start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4227 total = 0 seconds
Log datetime=2025-02-17 01:10:09 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4268 total = 8 seconds
Log datetime=2025-02-17 01:10:19 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4247 total = 9 seconds
Log datetime=2025-02-17 01:10:27 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4234 total = 8 seconds
Log datetime=2025-02-17 01:10:34 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4260 total = 7 seconds
Log datetime=2025-02-17 01:10:41 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4249 total = 6 seconds
Log datetime=2025-02-17 01:10:51 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4274 total = 10 seconds
Log datetime=2025-02-17 01:10:59 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4254 total = 7 seconds
Log datetime=2025-02-17 01:11:07 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4242 total = 7 seconds
Log datetime=2025-02-17 01:11:14 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4276 total = 7 seconds
Log datetime=2025-02-17 01:11:21 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4252 total = 7 seconds
Log datetime=2025-02-17 01:11:25 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4241 total = 3 seconds
Log datetime=2025-02-17 01:11:35 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4230 total = 10 seconds
Log datetime=2025-02-17 01:11:40 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4267 total = 5 seconds
Log datetime=2025-02-17 01:11:47 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4264 total = 6 seconds
Log datetime=2025-02-17 01:11:51 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4271 total = 4 seconds
Log datetime=2025-02-17 01:11:54 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4263 total = 2 seconds
Log datetime=2025-02-17 01:11:59 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4236 total = 4 seconds
Log datetime=2025-02-17 01:12:07 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4235 total = 8 seconds
Log datetime=2025-02-17 01:12:15 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4261 total = 7 seconds
Log datetime=2025-02-17 01:12:18 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4275 total = 3 seconds
Log datetime=2025-02-17 01:12:22 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4246 total = 4 seconds
Log datetime=2025-02-17 01:12:27 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4257 total = 4 seconds
Log datetime=2025-02-17 01:12:33 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4239 total = 6 seconds
Log datetime=2025-02-17 01:12:40 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4231 total = 6 seconds
Log datetime=2025-02-17 01:12:45 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4273 total = 5 seconds
Log datetime=2025-02-17 01:12:49 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4277 total = 4 seconds
Log datetime=2025-02-17 01:12:54 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4272 total = 4 seconds
Log datetime=2025-02-17 01:12:58 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4262 total = 4 seconds
Log datetime=2025-02-17 01:13:10 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4269 total = 11 seconds
Log datetime=2025-02-17 01:13:23 Preprocessed apd_report_319 Successful start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4245 total = 12 seconds
Log datetime=2025-02-17 01:14:01 Preprocessed apd_report_319 Failed start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4250 total = 38 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4226 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4238 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4248 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4259 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4232 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4237 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4243 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4255 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4240 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4233 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4256 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4228 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4270 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4265 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4258 total = 0 seconds
Log datetime=2025-02-17 08:33:38 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4229 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Preprocessed apd_report_319 Failed start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4227 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4268 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4247 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4234 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4260 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4249 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4274 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4254 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4242 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4276 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4252 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4241 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4230 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4267 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4264 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4271 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4263 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4236 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4235 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4261 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4275 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4246 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4257 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4239 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4231 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4273 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4277 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4272 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4262 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4269 total = 0 seconds
Log datetime=2025-02-17 08:33:39 Data is already preprocessed apd_report_319 start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4245 total = 0 seconds
Log datetime=2025-02-17 08:34:24 Preprocessed apd_report_319 Failed start_date=2025-01-01, end_date=2025-02-04, dashboard_id = 319,query_id=4250 total = 44 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4226 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4238 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4248 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4259 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4232 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4237 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4243 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4255 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4240 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4233 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4256 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4228 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4270 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4265 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4258 total = 0 seconds
Log datetime=2025-02-17 08:34:34 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4229 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Preprocessed apd_report_319 Failed start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4227 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4268 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4247 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4234 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4260 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4249 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4274 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4254 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4242 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4276 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4252 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4241 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4230 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4267 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4264 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4271 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4263 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4236 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4235 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4261 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4275 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4246 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4257 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4239 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4231 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4273 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4277 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4272 total = 0 seconds
Log datetime=2025-02-17 08:34:35 Data is already preprocessed apd_report_319 start_date=2020-08-10, end_date=2025-02-13, dashboard_id = 319,query_id=4262 total = 0 seconds
